date,date_dt,yy,mm,method,gross_ret,sdf_ret,turnover_raw,turnover,cost,net_ret,wealth_gross,wealth_net,drawdown_net
20071031,2008-10-31,2008,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.008355502454867348,0.16592088894967433,0.284204751759893,0.284204751759893,0.0007105118793997325,0.007644990575467615,4.247958866423734,3.592446579650121,-0.0064510702520435
20071130,2008-11-30,2008,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0018420199213690254,-0.03657824104144921,0.28036699421016875,0.28036699421016875,0.0007009174855254219,-0.0025429374068944473,4.240134041566626,3.5833112128604587,-0.008977602991079525
20071231,2008-12-31,2008,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0014927589708287154,0.029642729059725245,0.3258289764467932,0.3258289764467932,0.0008145724411169831,0.0006781865297117324,4.246463539694691,3.5857413662567854,-0.008305504950785525
20080131,2009-01-31,2009,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.004356625174005211,0.08651246595833233,0.30641011436913607,0.30641011436913607,0.0007660252859228401,0.0035905998880823705,4.264963789652221,3.598616328805159,-0.004744726807850097
20080229,2009-02-28,2009,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0022350196157190994,0.04438230297497526,0.27471995894407963,0.27471995894407963,0.0006867998973601992,0.0015482197183589001,4.274496067382425,3.6041877775642237,-0.0032038529690932016
20080331,2009-03-31,2009,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.015907462206520017,0.31588528451710574,0.3204548762082812,0.3204548762082812,0.0008011371905207031,0.015106325015999313,4.34249245202623,3.658633809550801,0.0
20080430,2009-04-30,2009,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0016664148867608516,0.0330911325636994,0.30392374889263846,0.30392374889263846,0.0007598093722315962,0.0009066055145292554,4.349728846093933,3.661950747138183,0.0
20080530,2009-05-31,2009,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.006901654992336042,0.1370508521465731,0.29507621615132157,0.29507621615132157,0.0007376905403783039,0.006163964451957738,4.379749173899885,3.684522881368363,0.0
20080630,2009-06-30,2009,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.005446503826862827,-0.10815492682842254,0.3134875755040919,0.3134875755040919,0.0007837189387602298,-0.006230222765623057,4.35589485326354,3.6615674830324028,-0.006230222765623017
20080731,2009-07-31,2009,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0077619685325108455,0.15413468260826985,0.2730950351826107,0.2730950351826107,0.0006827375879565268,0.007079230944554319,4.389705172045497,3.6874885648638602,0.0
20080829,2009-08-31,2009,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00832107652366878,0.1652372698449896,1.0207207980375785,1.0207207980375785,0.0025518019950939463,0.0057692745285748345,4.426232244698432,3.7087626987155407,0.0
20080930,2009-09-30,2009,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.00150107583557411,-0.02980788269342731,0.3269519543567895,0.3269519543567895,0.0008173798858919737,-0.0023184557214660836,4.419588134433276,3.7001640966171436,-0.0023184557214660506
20081031,2009-10-31,2009,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.010806929184654288,-0.214600535015041,0.2880966801595327,0.2880966801595327,0.0007202417003988318,-0.01152717088505312,4.371825958439118,3.6575116727726993,-0.013818901371228542
20081128,2009-11-30,2009,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.011564708271046126,-0.2296482691663677,0.3432210400251592,0.3432210400251592,0.000858052600062898,-0.012422760871109025,4.321267066617983,3.612075279878554,-0.026069993335101294
20081231,2009-12-31,2009,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0073761880829020625,0.14647397812230478,0.4090080072814286,0.4090080072814286,0.0010225200182035715,0.006353668064698491,4.353141545257807,3.6350252072316054,-0.01988196535450293
20090130,2010-01-31,2010,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.025149639813550874,-0.49941348436773675,0.3579005345401979,0.3579005345401979,0.0008947513363504947,-0.02604439114990137,4.243661603337169,3.540353188894714,-0.04540854282188289
20090227,2010-02-28,2010,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.00048357605309275534,-0.00960269822638668,0.37315611975185126,0.37315611975185126,0.0009328902993796282,-0.0014164663524723837,4.241609470208366,3.5353383977267763,-0.046760689501333275
20090331,2010-03-31,2010,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0029394937059927405,-0.058371523603128445,0.37377712518269984,0.37377712518269984,0.0009344428129567496,-0.00387393651894949,4.229141285867409,3.521642721200978,-0.05045347807757239
20090430,2010-04-30,2010,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.025416716805753678,0.5047170136532173,0.3556447680584772,0.3556447680584772,0.0008891119201461931,0.024527604885607485,4.336632172261822,3.6080201824148714,-0.0271633761673562
20090529,2010-05-31,2010,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.028490547870652277,-0.5657561654605394,0.354550133199353,0.354550133199353,0.0008863753329983826,-0.02937692320365066,4.213079145760586,3.502027650598848,-0.0557423229553865
20090630,2010-06-30,2010,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.008198634613562248,0.16280585764933667,0.3743278826022089,0.3743278826022089,0.0009358197065055222,0.007262814907056725,4.247620642274697,3.5274622292245428,-0.04888435422244397
20090731,2010-07-31,2010,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.007226526283506653,0.14350204209193135,0.37065235541725805,0.37065235541725805,0.0009266308885431451,0.006299895394963508,4.278316184488461,3.5496848722783425,-0.042892425145532154
20090831,2010-08-31,2010,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.02860568311513336,0.5680424842327412,1.075075484887217,1.075075484887217,0.0026876887122180425,0.02591799440291532,4.400700341528284,3.641685584930166,-0.018086116377466155
20090930,2010-09-30,2010,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.011781373881569763,0.2339507453965033,0.2952223485583848,0.2952223485583848,0.0007380558713959621,0.011043318010173801,4.45254663759258,3.6819018769376157,-0.007242529102017725
20091030,2010-10-31,2010,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00859227383612919,0.17062261912915883,0.31278368578667604,0.31278368578667604,0.0007819592144666901,0.0078103146216625,4.490804137570913,3.7106586890025883,0.0
20091130,2010-11-30,2010,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.004266872261863489,0.08473018140407418,0.3020329638065432,0.3020329638065432,0.000755082409516358,0.0035117898523471308,4.509965825178976,3.723689742532151,0.0
20091231,2010-12-31,2010,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01213748791787863,0.24102234375829928,0.3078688401351948,0.3078688401351948,0.0007696721003379869,0.011367815817540643,4.5647054808921315,3.7660199616869217,0.0
20100129,2011-01-31,2011,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.009731139294226051,0.19323784427237362,0.309196283903731,0.309196283903731,0.0007729907097593275,0.008958148584466724,4.60912526576381,3.799756528075781,0.0
20100226,2011-02-28,2011,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.011137354667688105,0.22116201832172777,0.308221012754881,0.308221012754881,0.0007705525318872026,0.010366802135800903,4.660458728556423,3.8391478521665605,0.0
20100331,2011-03-31,2011,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01553951239814354,0.30857865518817496,0.29530419559375387,0.29530419559375387,0.0007382604889843847,0.014801251909159156,4.732879984749862,3.895972046642985,0.0
20100430,2011-04-30,2011,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.033577569011191834,0.6667726003551789,0.28386585013983145,0.28386585013983145,0.0007096646253495787,0.03286790438584226,4.891798589059489,4.024024483361961,0.0
20100528,2011-05-31,2011,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.005339837684830281,-0.10603678477742436,0.3209570920159999,0.3209570920159999,0.0008023927300399998,-0.006142230414870281,4.865677178607029,3.9993079977900723,-0.0061422304148702755
20100630,2011-06-30,2011,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.00027543081548511835,-0.005469416829960175,0.3304183751085989,0.3304183751085989,0.0008260459377714973,-0.0011014767532566156,4.864337021173839,3.9949028530013933,-0.007236941644111816
20100730,2011-07-31,2011,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.010477750632897517,0.20806381286988307,0.29822988252250127,0.29822988252250127,0.0007455747063062532,0.009732175926591263,4.91530433147607,4.0337819503764445,0.0
20100831,2011-08-31,2011,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.017526866427110536,-0.34804289434375496,1.0889394195646394,1.0889394195646394,0.0027223485489115983,-0.020249214976022136,4.829154449009691,3.952101032496874,-0.020249214976022167
20100930,2011-09-30,2011,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01204010373040213,0.23908851978505308,0.2570517684011877,0.2570517684011877,0.0006426294210029693,0.01139747430939916,4.8872979695059,3.997145002482907,-0.009082530574097691
20101029,2011-10-31,2011,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.007402034313061262,0.14698722427442742,0.33104347324597605,0.33104347324597605,0.0008276086831149401,0.006574425629946322,4.923473916774337,4.0234239350338425,-0.002567817365942471
20101130,2011-11-30,2011,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0025298052158105214,0.05023606091244555,0.2817812453046813,0.2817812453046813,0.0007044531132617033,0.001825352102548818,4.9359293467689,4.030768100373102,-0.0007471524342215208
20101231,2011-12-31,2011,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.003972022839752904,0.07887515610940887,0.29358086544324835,0.29358086544324835,0.0007339521636081209,0.003238070676144783,4.955534970869672,4.04382001236126,0.0
20110131,2012-01-31,2012,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01769142376448224,0.3513106211917077,0.32417872754323473,0.32417872754323473,0.0008104468188580868,0.01688097694562415,5.0432054400190385,4.112083644762184,0.0
20110228,2012-02-29,2012,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.016615145787137995,0.3299382381755449,0.2836572988676715,0.2836572988676715,0.0007091432471691788,0.015906002539968815,5.126999033639442,4.177490457660336,0.0
20110331,2012-03-31,2012,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.002613265626754136,0.051893390995306404,0.3029055998200813,0.3029055998200813,0.0007572639995502032,0.0018560016272039328,5.140397243982454,4.185243886747383,0.0
20110429,2012-04-30,2012,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.01266297639755909,-0.2514573255146155,0.30429836706364277,0.30429836706364277,0.000760745917659107,-0.013423722315218196,5.075304515007827,4.129062334990222,-0.013423722315218156
20110531,2012-05-31,2012,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.005300139960899099,0.10524848010280806,0.30480344713536434,0.30480344713536434,0.0007620086178384109,0.004538131343060688,5.102204339281552,4.147800562190092,-0.00894650958713672
20110630,2012-06-30,2012,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.005992291363375795,0.11899300074738021,0.26913513504735453,0.26913513504735453,0.0006728378376183863,0.005319453525757409,5.132778234278008,4.169864594514773,-0.0036746466033458214
20110729,2012-07-31,2012,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00018583394571456237,0.003690230915080913,0.29245084455954046,0.29245084455954046,0.0007311271113988511,-0.0005452931656842887,5.133732078709762,4.167590795849555,-0.004217936009351053
20110831,2012-08-31,2012,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0021232349807857286,0.04216251953295676,1.06239086950894,1.06239086950894,0.0026559771737723497,-0.0005327421929866212,5.14463219824126,4.1653705443895035,-0.004748431129858011
20110930,2012-09-30,2012,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.00039745990018150677,-0.007892631270971243,0.2722798544525358,0.2722798544525358,0.0006806996361313394,-0.001078159536312846,5.142587413241277,4.160879610414793,-0.00582147109986586
20111031,2012-10-31,2012,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.011876801491506998,0.23584571628025983,0.2977484522162742,0.2977484522162742,0.0007443711305406855,0.011132430360966313,5.203664903101067,4.207200312918101,0.0
20111130,2012-11-30,2012,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0040494701271233235,0.08041307951217865,0.3150637231909992,0.3150637231909992,0.000787659307977498,0.0032618108191458254,5.224736988677735,4.22092340441709,0.0
20111230,2012-12-31,2012,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00505794982989549,0.10043914612821897,0.27914175677887787,0.27914175677887787,0.0006978543919471947,0.004360095437948295,5.2511634462408665,4.239327033296618,0.0
20120131,2013-01-31,2013,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0046695693117270965,0.09272681031438684,0.28239357325312753,0.28239357325312753,0.0007059839331328188,0.003963585378594278,5.275684117920296,4.256129967940872,0.0
20120229,2013-02-28,2013,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0029218463100278372,0.05802108727186537,0.2640598855280718,0.2640598855280718,0.0006601497138201796,0.0022616965962076576,5.291098856093114,4.265756042602382,0.0
20120330,2013-03-31,2013,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0029142893314846935,0.057871023214745576,0.2685906162242572,0.2685906162242572,0.000671476540560643,0.0022428127909240505,5.306518649041256,4.275323334817692,0.0
20120430,2013-04-30,2013,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0142312191325377,0.2825989869625087,0.25914977472816136,0.25914977472816136,0.0006478744368204034,0.013583344695717295,5.382036878766661,4.333396525360164,0.0
20120531,2013-05-31,2013,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.001688812056879626,0.03353588838731832,0.2608074666163349,0.2608074666163349,0.0006520186665408373,0.001036793390338789,5.391126127538093,4.337889362235375,0.0
20120629,2013-06-30,2013,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.010130975184384081,0.20117765719054934,0.23975659040918892,0.23975659040918892,0.0005993914760229724,0.009531583708361109,5.445743492552066,4.379236317809131,0.0
20120731,2013-07-31,2013,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0002875778814092446,-0.00571062937069574,0.307574932150681,0.307574932150681,0.0007689373303767025,-0.0010565152117859471,5.44417741717578,4.37460958802336,-0.0010565152117858467
20120831,2013-08-31,2013,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.005438286169249412,0.10799174321814083,0.990746929773926,0.990746929773926,0.002476867324434815,0.0029614188448145967,5.473784411926547,4.3875646392960395,0.0
20120928,2013-09-30,2013,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0037081092827139267,-0.07363444530520478,0.25415946128260936,0.25415946128260936,0.0006353986532065234,-0.0043435079359204504,5.453487021137108,4.368507217465893,-0.004343507935920421
20121031,2013-10-31,2013,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.019075515585144864,0.37879547282244774,0.2796556298892901,0.2796556298892901,0.0006991390747232253,0.01837637651042164,5.557515097802193,4.448784550882541,0.0
20121130,2013-11-30,2013,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.009987663903892788,0.19833182772857852,0.26748269600158947,0.26748269600158947,0.0006687067400039737,0.009318957163888815,5.613021690739851,4.490242583543585,0.0
20121231,2013-12-31,2013,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0037721429333821307,0.07490600501079397,0.2640994027916155,0.2640994027916155,0.0006602485069790387,0.003111894426403092,5.634194810845496,4.504215744412512,0.0
20130131,2014-01-31,2014,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.022508709370691844,0.4469707343236423,0.27061536003537084,0.27061536003537084,0.0006765384000884271,0.021832170970603415,5.7610132643806775,4.60255255263301,0.0
20130228,2014-02-28,2014,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.012714321237624384,0.2524769148873228,0.2460529220806815,0.2460529220806815,0.0006151323052017038,0.012099188932422681,5.834260637678229,4.658239705538721,0.0
20130328,2014-03-31,2014,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.00012304278191266034,-0.002443344115337663,0.2812721651986183,0.2812721651986183,0.0007031804129965458,-0.0008262231949092061,5.833542774018966,4.654390959846558,-0.0008262231949091037
20130430,2014-04-30,2014,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.00012375374910978803,-0.002457462274000017,0.2564025352616129,0.2564025352616129,0.0006410063381540322,-0.0007647600872638203,5.832820851230089,4.6508314674099465,-0.0015903514196501378
20130531,2014-05-31,2014,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.007086196393176423,0.1407154161199363,0.250510247787443,0.250510247787443,0.0006262756194686075,0.006459920773707816,5.8741533653081195,4.680875470221282,0.0
20130628,2014-06-30,2014,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.005405707192343402,0.10734480033965887,0.25903780998372117,0.25903780998372117,0.000647594524959303,0.004758112667384099,5.905907318403894,4.703147603090589,0.0
20130731,2014-07-31,2014,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0015708943973544963,-0.03119431730922266,0.3262656780705447,0.3262656780705447,0.0008156641951763617,-0.002386558592530858,5.8966297616861185,4.691923265766492,-0.0023865585925308963
20130830,2014-08-31,2014,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",8.972973779110445e-05,0.00178182436543344,1.035007786880045,1.035007786880045,0.0025875194672001123,-0.002497789729409008,5.897158864728485,4.680203828022085,-0.004878387200399015
20130930,2014-09-30,2014,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00634896949031593,0.12607580064008295,0.27505430217861815,0.27505430217861815,0.0006876357554465454,0.005661333734869384,5.934599746440192,4.706700023839732,0.0
20131031,2014-10-31,2014,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.015707831205366705,0.31192107609849956,0.2825509224538752,0.2825509224538752,0.000706377306134688,0.015001453899232017,6.027819437528686,4.777307367264878,0.0
20131129,2014-11-30,2014,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.008451012064405943,0.16781748815522515,0.2953693948912662,0.2953693948912662,0.0007384234872281655,0.007712588577177778,6.078760612317302,4.814152773495312,0.0
20131231,2014-12-31,2014,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0005765855852730421,0.011449651697288721,0.2782968067797548,0.2782968067797548,0.000695742016949387,-0.00011915643167634499,6.08226553806269,4.8135791362292775,-0.00011915643167637047
20140131,2015-01-31,2015,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.021798309983083873,-0.4328638510406921,0.28150241214335014,0.28150241214335014,0.0007037560303583754,-0.02250206601344225,5.9496824284645715,4.705263660744918,-0.022618541179227125
20140228,2015-02-28,2015,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00397910635723816,0.07901581832863414,0.28107319061065683,0.28107319061065683,0.000702682976526642,0.0032764233807115175,5.973356847639223,4.720680096615395,-0.01941622571567292
20140331,2015-03-31,2015,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0194089463687392,0.3854166344241577,0.29875142098894236,0.29875142098894236,0.0007468785524723559,0.018662067816266843,6.089293410336394,4.808777748717332,-0.0011165048204480055
20140430,2015-04-30,2015,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.02015374169528335,0.4002065412350617,0.2735914565707175,0.2735914565707175,0.0006839786414267937,0.019469763053856556,6.212015456835104,4.902403512063516,0.0
20140530,2015-05-31,2015,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.003449535658741512,0.06849977317983783,0.283866178651015,0.283866178651015,0.0007096654466275375,0.0027398702121139745,6.2334440256661106,4.915835461413981,0.0
20140630,2015-06-30,2015,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.02328694223367284,-0.4624246330129349,0.282934841263495,0.282934841263495,0.0007073371031587375,-0.023994279336831577,6.08828617472359,4.797883532178911,-0.023994279336831625
20140731,2015-07-31,2015,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0061530564945757975,0.12218542318096787,0.2680182510184743,0.2680182510184743,0.0006700456275461858,0.005483010867029611,6.125747743511809,4.824190379724591,-0.018642829364152402
20140829,2015-08-31,2015,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.011426593172031577,-0.22690562381025084,0.9778436624124585,0.9778436624124585,0.0024446091560311463,-0.013871202328062724,6.055751316172209,4.757273058898337,-0.032255433234137376
20140930,2015-09-30,2015,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.008349106581567803,0.16579388174822798,0.27216334205256393,0.27216334205256393,0.0006804083551314098,0.007668698226436393,6.1063114293424,4.793755150367785,-0.024834092191336588
20141031,2015-10-31,2015,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.01324055957272977,0.2629267870322612,0.26022829231479805,0.26022829231479805,0.0006505707307869951,0.012589988841942776,6.187162409592249,4.8541084742219205,-0.01255676429298258
20141128,2015-11-30,2015,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.005612495101314362,0.11145112833918207,0.2774760921834074,0.2774760921834074,0.0006936902304585185,0.004918804870855843,6.221887828307121,4.877984886628586,-0.00769972369549321
20141231,2015-12-31,2015,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.00017746843993042462,-0.003524111383225656,0.28796357470036144,0.28796357470036144,0.0007199089367509036,-0.0008973773766813283,6.22078363958081,4.873607493347532,-0.008590191514323497
20150130,2016-01-31,2016,1,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.006508497708715696,-0.12924366085584152,0.2678829773434522,0.2678829773434522,0.0006697074433586305,-0.007178205152074326,6.180295683516182,4.838623738929597,-0.0157067345094124
20150227,2016-02-29,2016,2,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.00016356975073009063,-0.003248115669046807,0.26428873846996725,0.26428873846996725,0.0006607218461749182,-0.0008242915969050088,6.1792847740917916,4.834635302041012,-0.016518079177046507
20150331,2016-03-31,2016,3,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0031807789043588894,-0.06316288771552712,0.2904494392061449,0.2904494392061449,0.0007261235980153623,-0.003906902502374252,6.159629835438334,4.815746853281401,-0.020360447154549544
20150430,2016-04-30,2016,4,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.00980166043557555,0.19463823048800324,0.2789294416700259,0.2789294416700259,0.0006973236041750648,0.009104336831400484,6.220004435494141,4.859591034728432,-0.011441478692082119
20150529,2016-05-31,2016,5,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0020230445363716588,-0.040172969809138336,0.2845284446600469,0.2845284446600469,0.0007113211116501172,-0.002734365648021776,6.207421089504707,4.846303135939635,-0.014144559153805747
20150630,2016-06-30,2016,6,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.004634628734084418,-0.0920329715256123,0.2999921811455093,0.2999921811455093,0.0007499804528637733,-0.005384609186948192,6.178651997358727,4.820207687551119,-0.019453005417588987
20150731,2016-07-31,2016,7,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.0009000131023146463,-0.017872171638871375,0.2814619587735224,0.2814619587735224,0.000703654896933806,-0.0016036679992484522,6.173091129606461,4.812477674732862,-0.021025477254560054
20150831,2016-08-31,2016,8,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.0035644029057618127,0.07078077014438398,1.022391028777185,1.022391028777185,0.0025559775719429623,0.0010084253338188505,6.195094513566363,4.817330699138501,-0.020038254544660128
20150930,2016-09-30,2016,9,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.019539297003585396,0.38800509554012985,0.27770740509731584,0.27770740509731584,0.0006942685127432896,0.018845028490842106,6.316142305232219,4.9081134334135745,-0.0015708475316188464
20151030,2016-10-31,2016,10,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.010461916177398181,0.20774937732915102,0.2726025218713337,0.2726025218713337,0.0006815063046783343,0.009780409872719846,6.382221256594077,4.956116794494162,0.0
20151130,2016-11-30,2016,11,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",-0.006394505121460368,-0.12698003260448965,0.2860216965075312,0.2860216965075312,0.000715054241268828,-0.007109559362729195,6.341410110082493,4.920880987935086,-0.007109559362729279
20151231,2016-12-31,2016,12,"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",0.002526221055520127,0.050164887806491344,0.2556031958513926,0.2556031958513926,0.0006390079896284814,0.0018872130658916457,6.357429913824272,4.930167738831215,-0.0052357635501597555
19930226,1994-02-28,1994,2,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.027362477869045145,0.5433553130312421,0.0,0.0,0.0,0.027362477869045145,1.027362477869045,1.027362477869045,0.0
19930331,1994-03-31,1994,3,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.017255158094188806,0.3426473973790995,0.0,0.0,0.0,0.017255158094188806,1.0450897798447132,1.0450897798447132,0.0
19930430,1994-04-30,1994,4,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.010269908019950282,0.2039365408969403,0.0,0.0,0.0,0.010269908019950282,1.0558227557563085,1.0558227557563085,0.0
19930528,1994-05-31,1994,5,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.010337486698825768,0.20527849663612308,0.0,0.0,0.0,0.010337486698825768,1.0667373094502568,1.0667373094502568,0.0
19930630,1994-06-30,1994,6,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.0048317309668373205,0.09594696447205395,0.0,0.0,0.0,0.0048317309668373205,1.0718914971418083,1.0718914971418083,0.0
19930730,1994-07-31,1994,7,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.014792358158561706,0.293741905838443,0.0,0.0,0.0,0.014792358158561706,1.0877473000746467,1.0877473000746467,0.0
19930831,1994-08-31,1994,8,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.005327382570547946,0.10578945511115287,0.0,0.0,0.0,0.005327382570547946,1.093542146082225,1.093542146082225,0.0
19930930,1994-09-30,1994,9,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",-0.0007624934864644329,-0.015141351196518011,0.0,0.0,0.0,-0.0007624934864644329,1.092708327318663,1.092708327318663,-0.0007624934864642885
19931029,1994-10-31,1994,10,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.011428694158357145,0.22694734452312143,0.0,0.0,0.0,0.011428694158357145,1.1051965565958781,1.1051965565958781,0.0
19931130,1994-11-30,1994,11,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.017960341993613668,0.3566507131698107,0.0,0.0,0.0,0.017960341993613668,1.1250462647225044,1.1250462647225044,0.0
19931231,1994-12-31,1994,12,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.011321651229160115,0.22482172035341005,0.0,0.0,0.0,0.011321651229160115,1.137783646148362,1.137783646148362,0.0
